level_name,num_triplets,complete_accuracy,partial_accuracy,roc_auc,mean_same_scene_similarity,mean_diff_scene_similarity_a_n,mean_diff_scene_similarity_p_n,mean_delta_ap_an,mean_delta_ap_pn,avg_same_diff_delta,t_statistic_ap_an,p_value_ap_an,cohens_d_ap_an,t_statistic_ap_pn,p_value_ap_pn,cohens_d_ap_pn,model,layer_depth
features,300,0.6966666666666667,0.81,0.7661,0.9744725662469864,0.9566879789034526,0.9567474993069967,0.017784587343533834,0.017725066939989726,0.01775482714176178,11.518502642174688,1.1843539974994876e-25,0.666132204691184,12.325194897065765,1.673182058521332e-28,0.7127844219703786,ViT-H-14-378-quickgelu_dfn5b,0
features,300,0.6833333333333333,0.7833333333333333,0.7538333333333332,0.973069239060084,0.9557006820042928,0.95596626162529,0.01736855705579122,0.01710297743479411,0.017235767245292664,11.606500066362342,5.833040531216508e-26,0.671221227030464,12.518112819097603,3.4096653603510314e-29,0.72394115326789,ViT-H-14-378_dfn5b,0
features,300,0.6766666666666666,0.79,0.7657166666666666,0.9891259729862213,0.98190669576327,0.9820035107930501,0.0072192772229512535,0.0071224621931711835,0.007170869708061218,11.983514859536376,2.7457994253348168e-27,0.6930245514181353,12.521262260233549,3.322054002962961e-29,0.7241232858538574,ViT-H-14-CLIPA-336_datacomp1b,0
features,300,0.66,0.7733333333333333,0.7490722222222223,0.9885742900768916,0.9816652089357376,0.9815868328015009,0.006909081141153971,0.006987457275390625,0.006948269208272298,11.79716858868846,1.2489226987202915e-26,0.6822478682392016,12.143418787792667,7.436771289241959e-28,0.7022720339518266,ViT-H-14-CLIPA-336_laion2b,0
features,300,0.6366666666666667,0.7666666666666667,0.7359388888888889,0.9835823116699854,0.9751095455884934,0.9749105403820674,0.008472766081492106,0.00867177128791809,0.008572268684705099,11.433303918787347,2.3466942289322743e-25,0.6612050326343163,11.514199514769162,1.2260284111914312e-25,0.6658833457897949,ViT-H-14-CLIPA_datacomp1b,0
features,300,0.6933333333333334,0.8033333333333333,0.7546305555555556,0.9680018313725789,0.9477464159329733,0.9480011826753616,0.020255415439605712,0.020000648697217304,0.02012803206841151,11.691294632933023,2.9423753002255166e-26,0.6761250237672901,12.128073697720161,8.432012281927225e-28,0.7013846090782361,ViT-H-14-quickgelu_dfn5b,0
features,300,0.64,0.77,0.7421611111111112,0.9802524276574452,0.9708041999737421,0.9710234463214874,0.009448227683703105,0.009228981335957846,0.009338604509830475,10.615928296919213,1.4950438345027023e-22,0.6139349810898529,11.125227910945153,2.7367156738610296e-24,0.643388537757402,ViT-H-14-quickgelu_metaclip_fullcc,0
features,300,0.64,0.74,0.736261111111111,0.976896204551061,0.965776007771492,0.9650285480419795,0.01112019677956899,0.011867656509081522,0.011493926644325256,10.010464070151151,1.559603448635187e-20,0.5789200817541238,11.422656346158744,2.555714101299256e-25,0.660589269093216,convnext_large_d_320_laion2b_s29b_b131k_ft_soup,0
features,300,0.58,0.6966666666666667,0.7121999999999999,0.9742064501841863,0.9644237281878789,0.963847028017044,0.009782721996307373,0.010359422167142232,0.010071072081724803,9.264995647764719,3.96346310745696e-18,0.5358085298357846,10.47207858668427,4.560820655840103e-22,0.6056159379998886,convnext_large_d_laion2b_s26b_b102k_augreg,0
features,300,0.6233333333333333,0.73,0.7089944444444445,0.9724109270175298,0.9599651145935059,0.9605947955449422,0.012445812424023947,0.011816131472587586,0.012130971948305766,10.472847950272195,4.533776256007679e-22,0.6056604320380709,9.920599808043848,3.0749348873626e-20,0.5737230975196493,convnext_xxlarge_laion2b_s34b_b82k_augreg,0
features,300,0.5966666666666667,0.71,0.7052416666666668,0.971300844947497,0.9596845299005509,0.9597028179963429,0.011616315046946208,0.011598026951154073,0.011607170999050141,10.219735629904962,3.1736721728956174e-21,0.5910225685451012,9.641681163332482,2.4805855036074334e-19,0.557592815920568,convnext_xxlarge_laion2b_s34b_b82k_augreg_rewind,0
features,300,0.6233333333333333,0.74,0.7171333333333333,0.9730434306462605,0.9606170543034871,0.961147108276685,0.012426376342773438,0.011896322369575501,0.012161349356174469,11.136782566257025,2.4970418518900205e-24,0.6440567618746399,10.504092113457547,3.560374595705484e-22,0.6074673284941939,convnext_xxlarge_laion2b_s34b_b82k_augreg_soup,0
features,300,0.7433333333333333,0.8166666666666667,0.7980555555555555,0.9914085286855697,0.9823202925920487,0.9823880734046301,0.009088236093521117,0.009020455280939739,0.009054345687230429,13.229019192406854,9.134893681448765e-32,0.7650539269834093,13.406182141822514,2.0605503315322288e-32,0.7752995246638857,EVA01-g-14-plus_merged2b_s11b_b114k,0
features,300,0.7633333333333333,0.8566666666666667,0.8205166666666667,0.9864342486858368,0.9676825400193533,0.9677072250843048,0.01875170866648356,0.018727023601531983,0.01873936613400777,13.645911546228042,2.726732762669519e-33,0.7891634374262351,13.867011849006408,4.192815694104067e-34,0.8019499979691168,EVA01-g-14_laion400m_s11b_b41k,0
features,300,0.6266666666666667,0.7466666666666667,0.7120527777777779,0.9684856543938319,0.9554167771339417,0.9558654405673345,0.013068877259890239,0.012620213826497396,0.012844545543193817,10.373155168249438,9.782261950475197e-22,0.5998950497864702,10.64053716359927,1.2345197757321865e-22,0.6153581495846467,EVA02-B-16_merged2b_s8b_b131k,0
features,300,0.7666666666666667,0.85,0.8383861111111112,0.9888880785306294,0.9753111737966538,0.9751660670836767,0.013576904733975728,0.01372201144695282,0.013649458090464275,14.530055856198704,1.4750143883372447e-36,0.8402948211936128,14.41256126782811,4.028150728022017e-36,0.833499933843498,EVA02-E-14-plus_laion2b_s9b_b144k,0
features,300,0.7733333333333333,0.8633333333333333,0.8419055555555554,0.9878724712133408,0.9717075395584106,0.9718420133988063,0.016164931654930114,0.016030457814534504,0.01609769473473231,14.651370538306834,5.220322176940097e-37,0.8473106311659956,14.49676490592852,1.9610113675713426e-36,0.8383695566457126,EVA02-E-14_laion2b_s4b_b115k,0
features,300,0.5833333333333334,0.6866666666666666,0.6785611111111111,0.9743225502967835,0.9615703185399374,0.9619879047075908,0.01275223175684611,0.012334645589192708,0.01254343867301941,8.854410407423579,7.594554310515134e-17,0.51206377318085,9.163854875672422,8.258649825164518e-18,0.529959408620323,EVA02-L-14-336_merged2b_s6b_b61k,0
features,300,0.49333333333333335,0.6266666666666667,0.6292055555555556,0.9610298496484756,0.9510197434822718,0.9508263687292735,0.010010106166203818,0.010203480919202168,0.010106793542702993,4.778614751477827,2.771425871714983e-06,0.2763544257264305,5.23341048031876,3.1387301929858916e-07,0.3026559416899563,EVA02-L-14_merged2b_s4b_b131k,0
